cooler_id,fail_prob,prob_may_2025
b879be8d3a0e3286e990bbdfc1c0092240bf79a118569d0ad83c06c1d8d2ac7b,0.0042,0.0042
b87f70089dc60311dccc0fbec67eba54afcd9673af7742faa0a100009db22788,0.0000,0.0000
b8879ea9e863b6f9f3d8f669377e5c96ccd13bddd3a4ba6ea44d43731ec636b0,0.0071,0.0071
b8891c5e6bc7c11a40d08a8426e52a2961d10d1a384395d2226bcd3f3ce4ff73,0.0013,0.0013
b8902c40b7a50a7ed1148803359cc65ede5577d46b5194ee47b9cc4e4389603a,0.0000,0.0000
b89797762d774536a71950faee0bf05f3cc0025097b1feaccee2aa1f5cb7b927,0.0000,0.0000
b89c9a92dafb15c0a066914e60db1cdb67e09681abbaece5631cbf9c0df87636,0.0081,0.0081
b8a31233df586c4adbf4e732a4d632380f56532e317be945051fd5fb3bb535a9,0.0000,0.0000
b8a586d7c748d327e5323598d6397108b29cad7db6a09c6bafa5aa1372d36b62,0.0012,0.0012
b8a941a0c33a9ba50bf1a5e52d89a86fe89cf4e931db6c98853c52cab7a84e1a,0.0033,0.0033
b8af2712cec0a015d5cc7b976fc2ccb386f1e97fe21dae22844f6c0ddb7454b3,0.0003,0.0003
b8b8708f4a8081ad877ace58f913a1324a8b88cf7b7aeb35beb63402c402d67d,0.0001,0.0001
b8b96fe0b37c0018bd968e207ac82253a1f98e82681242598c43fa62e7fa90ed,0.0001,0.0001
b8d6034eede983378ed12fe5c6dbe3557fb86f67515088504d869c603745f910,0.0001,0.0001
b8dae4fe3cb4e719dcad1f8f63d81b898ca0e9faf8c1cc1ec1af583cdd04ff32,0.0000,0.0000
b8f2f92ce661df072ce419548e7ce0cf96f2c9222a2734f8b58de15854c38813,0.0053,0.0053
b8f59e696f48025abf97d70baaaa453e0d71ffde2811fa1e3d3da31f5db5df28,0.0011,0.0011
b8f769b06668606dbe224acae22b18f402ba7534e5c8b263057c9ce13152ac9a,0.0018,0.0018
b8fbaf937a09b29c8befd456c3e1e3dddb8aad2e3b2613dabeb740aa5ffd7e75,0.0010,0.0010
b8ff09565206016cf8208cfdfaf2d6836ad79a84cdf0e05976fa25391ab50a70,0.0078,0.0078
b90281bc0dbd198f5c93d3e6dfdfb3553f0d4445bc32c0c9d1d261e46555a8de,0.0018,0.0018
b92035b893a0e52a1c9b0544b49671af09d38af98de890b986259582e6337cd3,0.0001,0.0001
b92cfc9fdb248424f085ce6473a1c9ad7bf9b3aaabe21c97ac7f150b432de3f3,0.0051,0.0051
b92ff414f3662eb12dd9a2a034da36f78a2f37db6c760583156b3334424f76ab,0.0000,0.0000
b930cbb5e860c84c3df527b251f6200fb9a8bf5f1341fb04137978c9a4cdc344,0.0040,0.0040
b933ca5f8bbf9ef011718e692697210aec405397957304e8ead2157fa1e28998,0.0131,0.0131
b935ecfb81e16329badbde9c3049c5d1b2a65a9915f1a222682f318cd44a687e,0.0004,0.0004
b936e8979d8a731d260d77bd610731d0d6b537d2bda974a4575bd3c9ed8675f0,0.0053,0.0053
b93706b314cad036c54f0539bba778cc292c2329eb670e32f0b94dc3989b4d2a,0.0004,0.0004
b93bf57385bc7c5a88b4a78b61db1dfa70a62e1de33b38d5c1f03175df7b7672,0.0027,0.0027
b93ef5ddee1d83a329496b8c721f5d52b64338ec0baff67e68fb69c449cc5cd0,0.0001,0.0001
b9427d7823c64a29ee7715ab1243a633b0c32f988d3fec4155541f1ae15db945,0.0034,0.0034
b9431a53b7deb3e74a822b73c94cc38a407cb9f06c8f11b224a2bb2cd26054e6,0.0042,0.0042
b943b8cd384ca07b8e4a7af2bed80cdabf41dc7c5d3667cc49599172e9604178,0.0013,0.0013
b9492de51b347a5f97507e39dd52d9f095c844a89702e7e9c7d67ad885240cc1,0.0008,0.0008
b95f0dd6618a30938979c2c879923c08dff5dd11b1c8e2885c764f632e240a69,0.0022,0.0022
b9653973bc26b02c7430001a92a632c6f4dd170401e6602229c5a9c775b5b9df,0.0001,0.0001
b9675f47bcea05ec0e76dc2782fa6449269d48a96bb1804a5a7de69c097c1b57,0.0005,0.0005
b96bf24ba32d2e3c8d7375e60ced463a74cb3a7ecaeea556f5ba300d61548335,0.0157,0.0157
b96cbdadcf579b3d4090f86f497e8c0d5913787a3dd71a95c9896a9853996624,0.0000,0.0000
b97f57e469ee061ea5f9b3d57f815a2a044a5ffb551b5d944df1fdd92ab26f0f,0.0001,0.0001
b9959c7c160412a2ee17cc29c7e779bf62984b70b6665c14f7d0ec458cc40712,0.0002,0.0002
b9a8174d60bc2dc0560352a0e9014745a0e575d482e6becd2a8cd43ea556405d,0.0012,0.0012
b9afed2ea9f50fa2209d28a9b3437d47b5eea28941bfdc4ab3e25829102e91be,0.0001,0.0001
b9bbbad12e25c8dae6fffa37790f1e2c88e5d3e589c60b7fb776149b975b58f9,0.0029,0.0029
b9c5b1619f898d21f4a156b183e545fae74cebb971363632c60fa9c5d52dfbb2,0.0036,0.0036
b9c7641ed077558684f20701de9fa71b70818d23a51d08e33a422f23d03ff45e,0.0016,0.0016
b9ca40a015e260ebe823fd0ece7c6035312202999f62798c4c51d4eec6acba39,0.0091,0.0091
b9d1f7949af14174c8a9f3a5c819e46ee612d70e0392eaded36464d535a04794,0.0000,0.0000
b9d29fd5472e66d5e0384aefd9172261523f0b9a5dce8756ca68ef7ebaa197e5,0.0012,0.0012
b9d73ca72dc5bc237b0547cc605b5fef859e9d19956aa42f50af84cc2de0d7c0,0.0001,0.0001
b9e2b780fa010428dd99328bac0b44cccb0502bec9e5d68453f0462f1585901d,0.0000,0.0000
b9e3e6fa0eddd78ebf43cb68b7ae101ce29875d87f8ec1b34b5827c34491a5a3,0.0000,0.0000
b9f3489185fe10e9b7de13c8099cc29ce1c88b060998a122c6f8df7531b12f72,0.0004,0.0004
b9fbacce336151a51f17f79f63f7c891ee02871a21434023ade145cbea3630eb,0.0256,0.0256
ba00f380dc13a2ab8cb777a1f89f7ed9e254b47cbf59d3f7b54c9ccbd3a6ec32,0.0003,0.0003
ba01bd37e636a551ec4e517eb12bc77344edc4ae82b07eb957afe1f167c509c6,0.0017,0.0017
ba01c1c820f1f87224832927e3de3c069f2a32dc4d316e7859f57a330add5d36,0.0001,0.0001
ba049f39e236a5139d33537f728e068f3b452aedca6f76d0b4dc767f2550ffae,0.0448,0.0448
ba2ed60242d4b16e5931db2cfd9723ee6130f1b3217b9cb3bbcb884fdc68ce00,0.0028,0.0028
ba3367c39891d65700fa0f97faaa478710c20ae2be343466820aa12a40ed6217,0.4359,0.4359
ba39905bae59c4300a32764f2906299303453282a8d6f4ead1883c0199739b84,0.0030,0.0030
ba3a039b769405815eefc634051bd48c3d09c8e3d6308d32481b917486134b39,0.0001,0.0001
ba4a0c127d8c20fec3cea1eff81cb94006fb329255e01ee4f44b3047bb3e83a9,0.0006,0.0006
ba4cb55c36332c60810e399e7afa6ca0196b29d5fff175fcf0e5ba5d7494a8af,0.0099,0.0099
ba64b5681b984d7c425c3b74859a7bad3aa00a37f91b1030dbc1fd08d5d3f09c,0.0022,0.0022
ba6948eeba7480a6522a2a237a5ce4660abd66469bfb81b16f704194b3853bc7,0.0001,0.0001
ba69e9f88a14fd7dc825b70838a09a3792f3f4516b2ebee81353ebcf71efff0f,0.0340,0.0340
ba6d786a21edef1f67c27a30afa60fe26c32fbaf40760c80eb264f880272a4a0,0.0015,0.0015
ba7411e45cff5cd83326dfc9d8b40f98ea37b4d39089a4cde21f9d4ff05a34cc,0.0001,0.0001
ba7634486f1c05f0d444154a18e8e5421417aa605fb166ee797c2b57dde76022,0.0000,0.0000
ba77b146e59f2de29f674be750d46fd94325fe47e9c1b12dea318cc70ebe80bf,0.0004,0.0004
ba90ea39d92ca132b9efa240ff7be0e14c2b10eec61010153227a5e751cd0f02,0.0000,0.0000
ba923ba8542120d3b7e27da9c06203812e68994e238e1ecaeb492d1ca7399f26,0.0000,0.0000
ba938d93f31a9e09163b77555a107bfbc0a3def7f0ba1ad683f81a5e4b2a70ac,0.0000,0.0000
ba97c6a600e8edf3968ac7511edcb2e427b2e7c3ec71b49977124f8a7897f917,0.0000,0.0000
ba980a287bd5fcdf5e218e3706e6e46ae8dd30b1cce07ef18df8779d5d5d70c6,0.0000,0.0000
ba9c7b64a469cf92b85fce0d3db95d0314f9de9cf437fd79c9c48c069f71d8e9,0.0043,0.0043
ba9faf6fd0e41f941fd3ee50fb8be260660931209b17a7d06b1a935a355e6ed1,0.0008,0.0008
baa09f069c19c61ec2ed5fcbce9fd8d6fb45c1572c6a42e52a773da0c041b8db,0.0015,0.0015
baa629bbcc3977381faeb1f0c6009fb6c80869659e86e4edcc24fb0071c3bfde,0.0001,0.0001
baae935d9fb9d3708bdaa88be57c33afae8a8470216e92cac8dd88927e59fcc8,0.0132,0.0132
bab1d9bd9e6c91d57bdebfc94f539e73f12adbe7934e06b67e04f93bc4e5c01f,0.0167,0.0167
babd42d20be0c58db1c34548ffc43e1760cabab121edbc10cebde37c79fc6f9e,0.0000,0.0000
bac7cf59892c3668027dd8a36d78226769e55e17b8289e0a77d1556777e23b82,0.0001,0.0001
bacaf0562512ac74005f682fa54278428123823b245918fbd856b4ef8ebfee9c,0.0001,0.0001
bacf51126aa56af28ffd007c06464971e02311875706f09d067bfa150d14e591,0.0229,0.0229
bae9770d51d64a699f72ad59926fd73b30ec8d572b7f86c46ab15652dfd2e32c,0.0049,0.0049
baea717226cbd486b2d137b26a57dc2f59d619daf92339fb112c177fde851105,0.0009,0.0009
baee08d553d459fd5919cac0e6c1ebfa253e656484f2a2e8bcc4da6e3b9093b2,0.0007,0.0007
baf27ead5be680cebb57df118734ea9fc91dffbb3cb4b02a7511d216e043c2bc,0.0001,0.0001
baf7ad96d2b717850c8fa4031fb72f2900471f84114e4390dfe666af4b6b63be,0.0008,0.0008
bafca806e85be17f511bac9c1e132354bc6386d940f925c55376e345d5810ce3,0.0001,0.0001
bafcd6a2dbda35eb45c843741e26ae396a1e1230f4548057f395da2aa878c94a,0.0001,0.0001
bafd4604f5a71d17d0f39ba3c7fde48300d3737b44024f981f464aa06b8530a2,0.0009,0.0009
bb002ac4a84024ae6a8d8430daba3174831cb96bc50167c0ab855d87094d14af,0.0064,0.0064
bb14a37cffa6ab285019cdb85e9e4f49f2aa5b504a396e6b58d3de95cd104884,0.0001,0.0001
bb2b39ef10fcec537aee1655dd3e3995bb35596469c5c80e016ccfe992d653e0,0.0002,0.0002
bb397850942ea08e665f3e1af5e1e00a9f7a9add6b5767c12620402bf053faae,0.0000,0.0000
bb3c7358b21e291cfd32e6421dfad05bfa92ec5301506187636ffd86783ab50c,0.0000,0.0000
bb4279252fae50df33945ea5029f7f3a35afe21d3ccb0b0db6469fb5f9cf9cb9,0.0002,0.0002
bb45952dc7013558921275544c22df142c7a1880d00253eb31c3fc550650034a,0.0001,0.0001
bb4d1e6ef19e264b74b4821f9a07e6611d0863a3784f068055fe68eab0f0094d,0.0018,0.0018
bb62155e5c727070695bb257dd328036811f02effe205bef6b6144ac9d56bbe6,0.0001,0.0001
bb7e66525966f075bf3710c8dfa24128e074a704f508cdebcc320950502b6287,0.0002,0.0002
bb89ed74c1e1b49a945bf743459e55cb4ee55512f669eff77e83a75addcfa3c6,0.0004,0.0004
bb8b331f517abc1c3b1feb9800eb02a8046f8c7519299b8ccd38b8bcd3f3f192,0.0036,0.0036
bb8f717cb7bd45b7ca0001897c99acdeba768f6de62721bbce80555dea4952ad,0.0001,0.0001
bb989a9483b876882926b742a931318c442ba3f7ba9cd171ea182e07faae8d2a,0.0000,0.0000
bba25daa19a80ac30711347b314a30d34725b352269d52ec137ca84d1de7b143,0.0821,0.0821
bba4944b7fb11bdd957739a7b5e7505f6e03c0457983bcfb0eea6ce28f5b83fa,0.0002,0.0002
bbb0834635a8e72e273195f5cbd6cb7ed5fcfba7101e67905234b8c87e40d809,0.0013,0.0013
bbcbabcb6b89714f455e7147ec441dccd83d1915ff878d4acf412db66cfa539e,0.0313,0.0313
bbd833e58ac97549cc275326849ccd1bdc0fcaead0733c927c5677da37bf6d5d,0.0010,0.0010
bbd9f6772ae93f27a7d74128750938e0c46809df8fe979083796e70a3c7738de,0.0005,0.0005
bbde712d92e901eee047783ee29b7faae3b411d369de81a578e6d2086a18780f,0.0000,0.0000
bbe30aa9be506d4021a04e79d9a6b92c037e6cc1b278589a3b72f0ce58714d2f,0.0007,0.0007
bbf5a0a643695584bfcd2cf2004f58d4b019da9a845531af470efce1090e055a,0.0029,0.0029
bbf744ed2150c8a879776adfd484ea4289e1248a60d55ff48b0143c27c4b17b6,0.0000,0.0000
bbfae01d94ff2da6956f9ca4900130cda971bb75a955e2063e82ebb2a6ff3558,0.0037,0.0037
bbff39b38c050706a46e2322c9a085402387c1d5d0fa5ba2efb996b868e423cd,0.0001,0.0001
bc02b47ae784ce1d5ace9b47f325d0255194f2d7fabdbc2d1ab81cf9eb068e96,0.0001,0.0001
bc03dd1a14db3a7c15b583444a525a517b8aec4325fb1cbdfbaec65e33543d09,0.0002,0.0002
bc1f21e348a094294b1a899f0ae29a6f4c70f2266aaf82267ed2ca19e3b0b7e4,0.1058,0.1058
bc4d8bbf83982534b0ec1929e8853327a5af0f4849cbc6c39bca80adb10e970a,0.0221,0.0221
bc52d9c9cd13b6437ce576860021cb52b426c105058d66ba9e20e04d17ab1826,0.0001,0.0001
bc5ac341d708333ebbb2fae1a5762148b590f512525c81a873092b1bec99d1e8,0.0000,0.0000
bc5fcaee494eb6578483fa41c85b0dcaf163ad9323bd9f035347d5422ffe1a98,0.0001,0.0001
bc60939496dfde7592d2a0f0e76dfd663774419392a38889e6a90db7813fdf72,0.0002,0.0002
bc78b3b0d4a80339ff572c8e8a367653f18565416b05fd064b44b1167bcafbd9,0.0034,0.0034
bc79b19e3ad9f93293373a8a703bde56223f8282c83d79cc11aab587939e7dc4,0.0001,0.0001
bc7a9007b9f99194c25bf1d8d43b4db3f050d9c444451bc49ae28f9454f9b868,0.0046,0.0046
bc81a5aa0f904932d7e6b17adeb323e0e81302371b64aa253df8026385fd8120,0.0001,0.0001
bc8352a8edaa8d8cfd90f038e19392448588020ca24febdd112dad8d5cf03205,0.0005,0.0005
bc892082ae34a5a244ca08e75a8da1a7516fe040a72d19b07062214ef9bd2a43,0.0120,0.0120
bc97d2fdee6623791ae57f6d35b550c68d53f1a3f1ffc97b9847dd1b049b6a33,0.0006,0.0006
bc9c8a70e19e5ca8f9d9e936599a74138c8206e840a948c48c943a30265bdc97,0.0016,0.0016
bca8c538111fad5f7bcbdc768b1d4b70f880c77d009083c1fd1154389666e4f4,0.0061,0.0061
bcaa4400d5fb69a57cb57c3b57123eaf714a611de9fbcba6f08a65d17d6fb928,0.0000,0.0000
bcb813d1e9098bec717fee00836b370e4c3d6bd2edc129f5aecf0300a4c55532,0.0002,0.0002
bcc5489f0170ed115a4a49850d56088adb07e5f9536dd4e27ce6d4984b8df091,0.1017,0.1017
bcc9a5b48696c9dbb344135655ba7acd1fe3c971643f79265b811878e6119132,0.0033,0.0033
bcd46c3fda9454cc9610499015aec3c6da34a7289ab61490c8e9ef14f4e670f9,0.0064,0.0064
bcd955685de93f6d1189952c462ae5ab69e04826c3a5e77e5dfc25127f2ee26d,0.0003,0.0003
bcdf1ce5be2af179bbb3cd4fbabd4a79363f60c657186e88a1add8d73800d330,0.0084,0.0084
bce7e58bb9ed0b1e9e4789f5ac82a8f1a28fc1b27271993c450a0cff19945748,0.0062,0.0062
bcf51c3b980f50f52eedc75cfc2630067bc5e7400e5d16025a6a84f98510f9c6,0.0358,0.0358
bcfea54f93690d737cc2e45452bb6afcf109fc03f429ba805a48cdf6c9b11a68,0.0000,0.0000
bd092960ea79083b11851d0480e186137acaf8427df996c9708dbe6f9665f20d,0.0080,0.0080
bd175eedf70a5ab50cf2f2745e2f5aa3c2483e8642fd933759ff2d810e6b7e43,0.0360,0.0360
bd287fb59635b5da3577008379cfd2fcb8492966dc47a396cddc53fbb2d73ce5,0.0001,0.0001
bd3b1aeeb2abadbdaf126629437687e5452ec79d910d38ea72ead30677134e35,0.0564,0.0564
bd43377511a2e51b751e8e4180481a3dd313602dead1acd5d0f9535eac4b785b,0.0727,0.0727
bd464530fec31b94931eda66f1024206d5013be5f72127d4af8c7e95e58a65e9,0.0011,0.0011
bd4930993576c56fe9eab9968c6926ee5575bcd7cebf9cfc9b09e05f0a09e3ba,0.0000,0.0000
bd4ab4e98dc9eb4972dcb5f3e936f1098cba939fd2ba675ea72e4a1ba56f01e8,0.0006,0.0006
bd51c5d603bffab91116830bc18f0ad3fb3393c6dc56f21746bf4c5556107956,0.0009,0.0009
bd536880780d997e3c605c2b6a38b2775c19b51775c2bfd88590803fb3b26851,0.0000,0.0000
bd55519ccd84429d40d4e44eb0fcc2adc826eb34c6868950b966214ce98d2a93,0.0019,0.0019
bd616e97cbb2b059b105449ad0c6786689ff018876b9c3baaac2a0a8b3a9516f,0.0018,0.0018
bd64fc977218172aa69d031667430fb6c9b4675934a40ef668ce11acd36bd0d7,0.0035,0.0035
bd6c58b9906e9895072e79ec2c353be132c3503150c24f039021121585a6cd59,0.0020,0.0020
bd75b5d4fd807be2c92911e62cf4387dedf788e09241ec7e7f852937deccab90,0.0187,0.0187
bd75bc589f08babe251ccf77747e6942b80995f061d8d3d2ea1ae8b86298a357,0.0001,0.0001
bd7cedf7e73346321106e901857316940f9dc59d82e02f4728ed356a45e061fd,0.0253,0.0253
bd7d4589987157910f954ba08376b6f06c932ddbd6d8cea2b2623e6bf6be64d8,0.0000,0.0000
bd83f234f52368dc264b857cfa399648ddff5198dc1a80e4123930acaddb66e9,0.0000,0.0000
bd955c516ac0e90a8bab20fcf57d90aa3c4615d66010963fcf4b13af1924864d,0.0000,0.0000
bd9fb04d0be893739e04bf3126ece5da364e888ecdf27e33370fb9bd115e3085,0.0012,0.0012
bda1d1e146e9cd0383173e1558fa9ab22e6d61aaaecd66b582bd43f0cc132f43,0.0021,0.0021
bda8e4197e361455677194b1705e3c0ad6a6ef49d174be737403e2b323afccc2,0.0067,0.0067
bdb0a1834aaa1032399aaa688e5937b898333607ec16623480ec15bf20938811,0.0099,0.0099
bdb11f0288a9b8ab29f215d91a4872c224fb3705438a027fcd4dc77c33231e79,0.0005,0.0005
bdb3ec7ba63e1bebc14d434e374d3e5a6fa0ee970c46912c1edbe1aa2e5cda3f,0.0001,0.0001
bdb504900f6100bcaaa1bfd40a7522a35b62afd59acdd524199c7f20273cf97f,0.0021,0.0021
bdb61398fe653f37ca6ba7027f7c10c00b8e6ed7329a605aa738bdefd9b14930,0.0000,0.0000
bdbaa79242cee32cf001deb2aa9101d4b266171a9fce55b063abafcfd6303092,0.0012,0.0012
bdc23f18659b35ca601deecc59953988c434ee4c9589fcb18f2bc0ba60bb863b,0.0098,0.0098
bdc7b991261bc18b713f5ab9ab40b3178bae8c261e9f91b418a603e956337858,0.0026,0.0026
bdd1e9e3c833361a0e334bd6c834ab20ce3977372f6356cf45a4881363365fea,0.0024,0.0024
bdd450c2ee95b30c9a74bf93faaf904ea4e3cb69c768357f5c44b1606eafa4d1,0.0046,0.0046
bdd9c1412915e504ace2c3f748344517339f3a02d91e2638f884ef3602393d91,0.0001,0.0001
bddea7304aa3981d67f8a336d821afdb2cb400bfa4c19cc8b0b9f8bb89ce29ca,0.0067,0.0067
bde5a5b4213a874f25893a93cd5d7f1a1acc6ef391e33b0510d5b0b701993e77,0.0047,0.0047
bde9c04a930cb9f153138712a162475b405d2392ff0d822d82686c757228208d,0.0006,0.0006
bded1435bb4d9b9b295fcb574458e3541e35c02ddf5271516a60141123efd0bd,0.0003,0.0003
bdf5b79ff013360dadcf2b0c4416e1a54b3d77f2f8bea5c1d0bdb9b7596af92b,0.0006,0.0006
bdfd06091082a2031ad54b86eb5b75531e5e753dece8894490c715629a05f085,0.0000,0.0000
be09f5af64968b9e29b815a8e5528748af8fe99ef2697ff23056e28bac5e0984,0.0000,0.0000
be1523e905b23969367b11368d8e107d8ef9df3de51b2b34959577e27ce9b006,0.0001,0.0001
be2ffb03e5c495df1ea7e2c0b0afa62281c129db3b568756971886cba40bc8cc,0.0014,0.0014
be412069bf279f2e6de787ec9a2a1562b37a049ba2ae2614e09418f72fc7aae3,0.0022,0.0022
be42fe4e84918b2c5bb8d6f1b7a03fae275cb072fecd5c35b55f972f1a122b38,0.0007,0.0007
be4c9b33878cae2268025d9c9b16732c353940131d401ba994c2d4e367b345ca,0.0034,0.0034
be56de8313db4d2d42f6a8c82c5f450531a7ebbdfc13d2d3aae4862bed916a55,0.0033,0.0033
be59d2cf9d192be98f885de300f0924cacb3b15f71ac52b1cce92bc2d6e10caa,0.0111,0.0111
be6bc046264f0414b722e1f310f836b9818d374db19a0fce60c56c53cd8cf725,0.0002,0.0002
be75fd1cd8f38d32dac58c25aa56ead803743cbff3b12663d77cb201e9fb0ac6,0.0001,0.0001
be7d45b60eabbe8dbd6221f9e56fae24cf2314884ee5d4ecbabb48a3c0e205c7,0.0000,0.0000
be84de5ab22ae13ebde53de590dd0d6dd1e4ec8e3f1f7f00b1a17ecd0775c02e,0.0001,0.0001
be88f520bd37ca0075aefe668e13aaad174ec28c1edd0fa145d82bfcdaa4c9ed,0.0008,0.0008
be8d00fe79114ab0da3ed73df5857687b77b8a3345910e0fd4cea3e68b700238,0.0000,0.0000
be93bd3b272b5deabe31241519708d7d0df871c56e23af342399e37f7748ba3f,0.0014,0.0014
be9a423aa005c4dc16ddf408c408e493ea79b0a92031737af09ca296638f0e81,0.0035,0.0035
bea229e8650c361e4a084b17c4c3652b9029221fe8217d89b02dda9a774d09f1,0.0001,0.0001
bea965dce03c4223792b16f3ecb08a9d99ec541638fdc58d170bf7b16fef32b1,0.0000,0.0000
beac1a22cb88c853aeb6680e8bf0519182126cc872584183bacc92e81bc75231,0.0010,0.0010
beac54de0592d808ec7b1f2b1431ee84aea5369b973d7c47f2b610df86854d5f,0.0001,0.0001
beb50ca1d843d777d6eb69dc9db21bd065839e935dd08a998dccf7c0efcb88da,0.0002,0.0002
beb8215029f59349e8a67d6e25c7c947e16b10a3e3f8070dd7e79524f7312cd1,0.0033,0.0033
beccf2af0002b29eb0a715bc704aa9109cd419f14f87bce6a8683205101942ee,0.0000,0.0000
bed2d8cfdc5de8fbfa42ce2e95b59d6aa1eb2717c433b1caee08cb8a9aadbfc4,0.0000,0.0000
beed32f312fb887588010e09c08d8fc03f24aa5160d370711661f004e2d7b4e4,0.0001,0.0001
bef1ed8123f5c07ed74139afe032c73d84afcbf4dfb98c0fd516bdc8438bacc1,0.0000,0.0000
bef20752e48939913c2637388dd004a03a28a9a5ddb63c01c4eef6d1e18fa9d2,0.0030,0.0030
bf0ae7271a2b658f467016f40e75b50e93a95c21202e329f86fed39ec52b3ee3,0.0043,0.0043
bf0e3a630c46e028251f64af3682fe3eb9da5fe0deb46da0f477cea3e236bfb3,0.0000,0.0000
bf0f452e03498ac7e913fde2f094bc28aedfb9030aada8e46522d4b89cdfced0,0.0000,0.0000
bf15b423808c637c8655a35ccc370084bb5ed0a0ff2285ca2e10ec5deca08967,0.0000,0.0000
bf1db01a3e413be5fd2df86d624f1ed622facbaec9288939ba45b7dec6e1df2d,0.0084,0.0084
bf31b5e79e11a9268806e5d3dd3e88468d7275b2aba940b01c286a00df37c07b,0.0005,0.0005
bf3703e1062707e9dfd747365e8bd2240b8c6453bf88f78d5c299f525d8639d5,0.0001,0.0001
bf394dc12351633d206e3e30ef01e763214c9e51d69acca80f12a17ab86b894f,0.0038,0.0038
bf3abc650560fbef27bb59be4985a516a37f49aeceefb81618fd134e5d0af189,0.0000,0.0000
bf4931964a0d86255c2ff343e9f0beb584b46776c6c7ba94098d90dc0a54c7e3,0.0003,0.0003
bf5a5f017a94bc8463a87e52b11c291dd04e483a44f2dd9bfac023b7fa225032,0.0008,0.0008
bf601b3cfbadb63cdd070573b898662c392fc34d0ad6fd4d02c021a5cb11b4c5,0.0188,0.0188
bf6572aaf811773494ddf842d9ea64e94582d7248219cfa6f9c3f11007390732,0.0008,0.0008
bf77bef4dadf5fbe294fe3ea69e6fb9173f7a107028bc47be8ffe8a6ce970308,0.0030,0.0030
bf8a8e0b83660cd18bc4a8caf5aaf35f41e51ded2335222ba3c6b4eae4c37774,0.0001,0.0001
bf8c511f6a97e86af964308f57495199acf4e55afe0063d97e7eca26f33a87c4,0.0089,0.0089
bf8fc0cef4c00d66137d89360fa18d489751119595e6fef103f98d52d7944405,0.0000,0.0000
bfab32e7d2fae25e5201393a930812518d2f672ef471f68a140a7b9b50ba92b8,0.0148,0.0148
bfb328403ad8abe49c9b3597c1cc06b125bf23843fef8d1b0d0cfc563abcf39f,0.0000,0.0000
bfc0c68e052e6542329b2618964794eb759ef75d7d22b38514f4239d4228c9fc,0.0000,0.0000
bfd22c729fe0bcde63e9b4ca66de21182850f0a9a6550323c177c7d9d00634e4,0.0000,0.0000
bfe11c905b9d7748acea7043ad6078a46f675ab389a1c94b1be455a094942d8e,0.0093,0.0093
bfedbcf530a29565828873dd6ea77abe5a00307ed0b7845d3aabe1ad51371ffc,0.0006,0.0006
bff833a73fc965ea1abfc0b729db94ece17c0e266b618d03735a54448e564baf,0.0024,0.0024
c00a8aca017ba281ef2b097863ec511633e62414a6210a31a69d5bf32e479a5c,0.0019,0.0019
c00ca6d47dac3a8b66ba74c80ba1d92158ba0aa7765159b2f2d2070123c00f89,0.0017,0.0017
c00ea32257ef19856d10351acaf6cd19f95841a82d7c324780435e52d414a6e2,0.0002,0.0002
c01b45a0e3cd5d485fba02dfc2e1479e70e1ad8fe5ea10ad1102e4d9dc1c424e,0.0128,0.0128
c01b923d3c6df06ad5fb0dc799e341422c1bced601798ebc6a6c6dc8bb76f5fb,0.0001,0.0001
c022b51d925b5bde62f0ecb71a1eda771fb4071893f8a672b44757371bfe89f8,0.0009,0.0009
c032f25a5c49257370c47d453823ee6d54af6c0e9817ee6dd0c27e6e45bbf5bb,0.0007,0.0007
c03a69eb48960d3fd59cd8660c22d02928b764a1e52f364376d5f34445f1073d,0.0001,0.0001
c03ae3ff180f645b95f4ee9e49bf21391451960e7297232cbc2cb6b09dac9315,0.0001,0.0001
c03c4af0bd02db5dc3773a9daf69dc2657f8a2d11ca8fee5818cae2115a03798,0.0002,0.0002
c03e3143477cd94cb154bc06faeff83fb0045b433e886d90a06fab4851aa080c,0.0000,0.0000
c03e9c6c20d692f9522282a479036dc6dd7421cb641b39e81cd4a585ce6611e1,0.0001,0.0001
c0410f7e5bb17a48da3fc1ef20ddd6989d861795901f45c60c1f710a30b5e897,0.0029,0.0029
c0540bb05786ebb172d95eb0da811a4a3f6361563e6d4e5cf5ba33fce1de225a,0.0000,0.0000
c057bea14d224989b3a30875c3efa2c6c88672c72c255705e12d43586b527275,0.0011,0.0011
c0814effe7be873f740dd35dab652f4ed8f7a48ca010cbcb9f48ef6347a0b7c9,0.0029,0.0029
c085e1071a077df1c5964c673fc45dc39e3cacf559f9972aa796032cbc30e720,0.0013,0.0013
c08bb7d077f404d27e99b3df30f1897f3bd22e2f1a3b8742a8ece14dc40f578e,0.0064,0.0064
c098a0fd54bd484e5f8d9f090d2946cc4ecf67d6eb6cc6531a70ce5984ecef04,0.0014,0.0014
c09df95b03021804f6a4c2927bdb168f4fde63ca2c6779dfaac16e46591a07be,0.0032,0.0032
c09e7ca666a62388c683752f52392530ecb0b671811b765583a9e8329a830c97,0.0001,0.0001
c0a85f4022665446aeed80b8d92fbd12a955d5c90c79e6f9f1649214fe12e1b2,0.0011,0.0011
c0af52305a3220e6419b357ea4c993c0b2b6f4b4732d7d83f273c55b4ae30607,0.0000,0.0000
c0bd5d14ede3c4fe72f913cd9fd44af19a00a91595bda9448c126a543340a64a,0.0001,0.0001
